Layout_x,Layout_y
0.0,0.0
208.0,0.0
416.0,0.0
624.0,0.0
832.0,0.0
1040.0,0.0
1248.0,0.0
1456.0,0.0
1664.0,0.0
1872.0,0.0
104.0,208.0
312.0,208.0
520.0,208.0
728.0,208.0
936.0,208.0
1144.0,208.0
1352.0,208.0
1560.0,208.0
1768.0,208.0
1976.0,208.0
0.0,416.0
208.0,416.0
416.0,416.0
624.0,416.0
832.0,416.0
1040.0,416.0
1248.0,416.0
1456.0,416.0
1664.0,416.0
1872.0,416.0
